assertion_id,passage_id,filename,assertion_type,asserted_by,asserted_on,certainty,stance,voice,note,ref_mode,discursive_function,target_agent_label,agent,target_instance_label,target_event_label,target_concept_label,is_translation,translator_label,target_location_type,target_location_label
823,1198200200.00041,1198200200.00041.txt,historical_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,Greek and Roman conquest of Canaanite and Carthaginian descendants,NA,NA,NA,NA,NA
824,1198200200.00041,1198200200.00041.txt,historical_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,settlement of descendants of Cush and Phut in AEthiopia Libya and wider Africa,NA,NA,NA,NA,NA
825,1198200200.00041,1198200200.00041.txt,historical_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,Saracen and Moorish conquests spreading Cushite peoples into North and West Africa and into Spain,NA,NA,NA,NA,NA
826,1198200200.00041,1198200200.00041.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,descendants of Cush and Phut as ancestors of so called negro Africans,NA,NA,NA,NA,NA,NA,NA,NA
827,1198200200.00041,1198200200.00041.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,advocates of biblical curse doctrines to justify African slavery,NA,NA,NA,NA,NA,NA,NA,NA
828,1198200200.00041,1198200200.00041.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Jacob Bryant,A0099,NA,NA,NA,NA,NA,NA,NA
829,1198200200.00041,1198200200.00041.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Granville Sharp,A0056,NA,NA,NA,NA,NA,NA,NA
830,1198200200.00041,1198200200.00041.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,Moses,A0062,Book of Genesis,NA,NA,FALSE,NA,NA,NA
831,1198200200.00041,1198200200.00041.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,Jeremiah,A0100,Book of Jeremiah,NA,NA,FALSE,NA,NA,NA
832,1198200200.00041,1198200200.00041.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_author,NA,Josephus,A0101,Antiquities of the Jews,NA,NA,FALSE,NA,NA,NA
833,1198200200.00041,1198200200.00041.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_author,NA,Jerome,A0102,Traditio Hebraica,NA,NA,FALSE,NA,NA,NA
834,1198200200.00041,1198200200.00041.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,anonymous chronicler,NA,Chronicon Paschale,NA,NA,FALSE,NA,NA,NA
835,1198200200.00041,1198200200.00041.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_author,NA,Pliny the Elder,A0103,Natural History,NA,NA,FALSE,NA,NA,NA
836,1198200200.00041,1198200200.00041.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_author,NA,Georgius Syncellus,A0104,Chronicle,NA,NA,FALSE,NA,NA,NA
837,1198200200.00041,1198200200.00041.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,Jacob Bryant,A0099,Letter to Granville Sharp on African origins,NA,NA,FALSE,NA,NA,NA
838,1198200200.00041,1198200200.00041.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,philosophical_argument,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,1198200200.00041,1198200200.00041.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,1198200200.00042,1198200200.00042.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,curse of cain justification for slavery,NA,NA,NA,NA
841,1198200200.00042,1198200200.00042.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,curse of ham racial slavery theory,NA,NA,NA,NA
842,1198200200.00042,1198200200.00042.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,scriptural refutation of racial slavery,NA,NA,NA,NA
843,1198200200.00042,1198200200.00042.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,universal human equality and common origin,NA,NA,NA,NA
844,1198200200.00042,1198200200.00042.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,colour and physical difference not basis for slavery,NA,NA,NA,NA
845,1198200200.00042,1198200200.00042.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,climatic adaptation of human bodies,NA,NA,NA,NA
846,1198200200.00042,1198200200.00042.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,scriptural account of creation vindicated by human fertility,NA,NA,NA,NA
847,1198200200.00042,1198200200.00042.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,Moses,A0062,Book of Genesis,NA,NA,FALSE,NA,NA,NA
848,1198200200.00042,1198200200.00042.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,Jeremiah,A0100,Book of Jeremiah,NA,NA,FALSE,NA,NA,NA
849,1198200200.00042,1198200200.00042.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_author,NA,Josephus,A0101,Antiquities of the Jews,NA,NA,FALSE,NA,NA,NA
850,1198200200.00042,1198200200.00042.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_author,NA,Pliny the Elder,A0103,Natural History,NA,NA,FALSE,NA,NA,NA
851,1198200200.00042,1198200200.00042.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,Jacob Bryant,A0099,Letter to Granville Sharp on African origins,NA,NA,FALSE,NA,NA,NA
852,1198200200.00042,1198200200.00042.txt,historical_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,NA,NA,NA,NA,NA,subjugation of canaanites and carthaginians by israelites greeks and romans,NA,NA,NA,NA,NA
853,1198200200.00042,1198200200.00042.txt,historical_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,NA,NA,NA,NA,NA,peopling of africa by descendants of phut and cush,NA,NA,NA,NA,NA
854,1198200200.00042,1198200200.00042.txt,historical_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,NA,NA,NA,NA,NA,saracen and moorish conquests in north and west africa and spain,NA,NA,NA,NA,NA
855,1198200200.00042,1198200200.00042.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,philosophical_argument,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,1198200200.00042,1198200200.00042.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,1198200200.00043,1198200200.00043.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,universal human equality and common origin,NA,NA,NA,NA
858,1198200200.00043,1198200200.00043.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,climatic adaptation of human bodies and colour,NA,NA,NA,NA
859,1198200200.00043,1198200200.00043.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,colour and physical difference not basis for slavery,NA,NA,NA,NA
860,1198200200.00043,1198200200.00043.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,biblical curse doctrines misused to justify racial slavery,NA,NA,NA,NA
861,1198200200.00043,1198200200.00043.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_author,NA,Moses,A0062,Genesis,NA,NA,FALSE,NA,NA,NA
862,1198200200.00043,1198200200.00043.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Moses,A0062,NA,NA,NA,NA,NA,NA,NA
863,1198200200.00043,1198200200.00043.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,philosophical_argument,NA,NA,NA,NA,NA,NA,NA,NA,NA
864,1198200200.00043,1198200200.00043.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,1198200200.00044,1198200200.00044.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,physiological basis of skin colour variation,NA,NA,NA,NA
866,1198200200.00044,1198200200.00044.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,colour not a mark of divine curse,NA,NA,NA,NA
867,1198200200.00044,1198200200.00044.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,climate as cause of colour differences,NA,NA,NA,NA
868,1198200200.00044,1198200200.00044.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_author,NA,Marcello Malpighi,A0105,NA,NA,NA,FALSE,NA,NA,NA
869,1198200200.00044,1198200200.00044.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,scientific_exposition,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,1198200200.00044,1198200200.00044.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,1198200200.00045,1198200200.00045.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,climate and skin colour,NA,NA,NA,NA
872,1198200200.00045,1198200200.00045.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,continuum of human skin colour,NA,NA,NA,NA
873,1198200200.00045,1198200200.00045.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,racial essentialism,NA,NA,NA,NA
874,1198200200.00045,1198200200.00045.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Abbe Raynal,A0106,NA,NA,NA,NA,NA,NA,NA
875,1198200200.00045,1198200200.00045.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_author,NA,Abbe Raynal,A0106,NA,NA,NA,FALSE,NA,NA,NA
876,1198200200.00045,1198200200.00045.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,scientific_exposition,NA,NA,NA,NA,NA,NA,NA,NA,NA
877,1198200200.00045,1198200200.00045.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
878,1198200200.00046,1198200200.00046.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,climate_and_human_skin_colour_variation,NA,NA,NA,NA
879,1198200200.00046,1198200200.00046.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,human_biological_unity_across_colours,NA,NA,NA,NA
880,1198200200.00046,1198200200.00046.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,colour_as_invalid_basis_for_slavery,NA,NA,NA,NA
881,1198200200.00046,1198200200.00046.txt,historical_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,NA,NA,NA,NA,NA,progressive_lightening_of_african_descendants_in_america,NA,NA,NA,NA,NA
882,1198200200.00046,1198200200.00046.txt,historical_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,NA,NA,NA,NA,NA,neonatal_and_developmental_colour_change_in_african_infants,NA,NA,NA,NA,NA
883,1198200200.00046,1198200200.00046.txt,historical_ref,ai_annotation,12/21/2025,2,neutral,NA,NA,NA,NA,NA,NA,NA,colour_lightening_of_african_children_relocated_early_to_colder_climates,NA,NA,NA,NA,NA
884,1198200200.00046,1198200200.00046.txt,historical_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,NA,NA,NA,NA,NA,darkening_of_spaniards_in_american_torrid_zone,NA,NA,NA,NA,NA
885,1198200200.00046,1198200200.00046.txt,historical_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,NA,NA,NA,NA,NA,portuguese_african_creole_population_at_mitomba_becoming_negroes,NA,NA,NA,NA,NA
886,1198200200.00046,1198200200.00046.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,quotation,NA,Abbe Raynal,A0106,Histoire_philosophique_des_deux_Indes,NA,NA,FALSE,NA,NA,NA
887,1198200200.00046,1198200200.00046.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,quotation,NA,Dr_Mitchell,NA,Philosophical_Transactions_No_476,NA,NA,FALSE,NA,NA,NA
888,1198200200.00046,1198200200.00046.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,African_merchant,NA,Treatise_upon_the_Trade_from_Great_Britain_to_Africa,NA,NA,FALSE,NA,NA,NA
889,1198200200.00046,1198200200.00046.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,scientific_exposition,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,1198200200.00046,1198200200.00046.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,1198200200.00046,1198200200.00046.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Africans_in_America,NA,NA,NA,NA,NA,NA,NA,NA
892,1198200200.00046,1198200200.00046.txt,personal_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,NA,NA,Spaniards_in_America,NA,NA,NA,NA,NA,NA,NA,NA
893,1198200200.00046,1198200200.00046.txt,personal_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,NA,NA,Portuguese_settlers_at_Mitomba,NA,NA,NA,NA,NA,NA,NA,NA
894,1198200200.00046,1198200200.00046.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,African_informants_in_London_and_West_Indies,NA,NA,NA,NA,NA,NA,NA,NA
895,1198200200.00047,1198200200.00047.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,climate and environment explained as primary causes of variation in human skin colour and appearance; analogy of freckles and sun exposure used,NA,NA,NA,NA,NA,NA,climate_and_skin_colour,NA,NA,NA,NA
896,1198200200.00047,1198200200.00047.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,example of Jews showing different complexions in different regions used to argue that a single lineage can exhibit many colours,NA,NA,NA,NA,NA,NA,variation_within_single_lineage,NA,NA,NA,NA
897,1198200200.00047,1198200200.00047.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,historical claim that ancient black Colchians became fair Circassians used to support possibility of large colour change over generations,NA,NA,NA,NA,NA,NA,historical_change_in_skin_colour,NA,NA,NA,NA
898,1198200200.00047,1198200200.00047.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,passage undermines arguments that use colour to mark distinct human species or justify hierarchy and slavery,NA,NA,NA,NA,NA,NA,colour_based_racial_hierarchy,NA,NA,NA,NA
899,1198200200.00047,1198200200.00047.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,philosophical_argument,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,1198200200.00047,1198200200.00047.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,1198200200.00048,1198200200.00048.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,critiques receivers claim that slave punishments are mild compared to military discipline,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
902,1198200200.00048,1198200200.00048.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,critiques comparison of slaves supposed happiness with that of the English peasant,NA,NA,NA,NA,NA,NA,comparison_of_slavery_to_free_poverty,NA,NA,NA,NA
903,1198200200.00048,1198200200.00048.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,highlights pro_slavery rhetoric about manumission holidays dances and festivity masking oppression,NA,NA,NA,NA,NA,NA,slavery_apologia_of_festivity,NA,NA,NA,NA
904,1198200200.00048,1198200200.00048.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,moral_essay,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,1198200200.00049,1198200200.00049.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,refutes claims that slaves are happier and better treated than in fact they are,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
906,1198200200.00049,1198200200.00049.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,argues that comparisons between slaves and English peasants misrepresent peasant life,NA,NA,NA,NA,NA,NA,comparison of slavery to free poverty,NA,NA,NA,NA
907,1198200200.00049,1198200200.00049.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,emphasizes value of freedom legal protection and security from sale,NA,NA,NA,NA,NA,NA,liberty and legal protections,NA,NA,NA,NA
908,1198200200.00049,1198200200.00049.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,condemns use of other injustices such as kidnapping for East India Company to justify slavery,NA,NA,NA,NA,NA,NA,appeal to other evils to justify slavery,NA,NA,NA,NA
909,1198200200.00049,1198200200.00049.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,condemns practice of kidnapping men in London for East India Company service,NA,NA,NA,NA,NA,NA,kidnapping for east india company service,NA,NA,NA,NA
910,1198200200.00049,1198200200.00049.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,kidnapping for east india company maritime service in london,NA,NA,NA,NA,NA
911,1198200200.00049,1198200200.00049.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,moral_essay,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,1198200200.00049,1198200200.00049.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,1198200200.00050,1198200200.00050.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,highlights that manumission is rare and usually granted only when slaves are too old to work,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
914,1198200200.00050,1198200200.00050.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,shows that slaves must cultivate garden plots in their stolen rest time to compensate for inadequate rations,NA,NA,NA,NA,NA,NA,slave_gardens_and_starvation,NA,NA,NA,NA
915,1198200200.00050,1198200200.00050.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,observes that slaves get far fewer holy days than draft animals and Sundays must be used for subsistence,NA,NA,NA,NA,NA,NA,holy_days_and_rest_under_slavery,NA,NA,NA,NA
916,1198200200.00050,1198200200.00050.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,argues that slave dances at night express a desire to forget misery rather than signs of contentment,NA,NA,NA,NA,NA,NA,slave_dances_and_psychological_escape,NA,NA,NA,NA
917,1198200200.00050,1198200200.00050.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,moral_essay,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,1198200200.00050,1198200200.00050.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,1198200200.00051,1198200200.00051.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
920,1198200200.00051,1198200200.00051.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,pro_slavery_paternalism,NA,NA,NA,NA
921,1198200200.00051,1198200200.00051.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,self_determination_of_happiness,NA,NA,NA,NA
922,1198200200.00051,1198200200.00051.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,colonial_tyranny,NA,NA,NA,NA
923,1198200200.00051,1198200200.00051.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,quotation,NA,William Warburton,A0107,Sermon before the Society for the Propagation of the Gospel 22 February 1766,NA,NA,FALSE,NA,NA,NA
924,1198200200.00051,1198200200.00051.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,enslaved Africans in colonies,NA,NA,NA,NA,NA,NA,NA,NA
925,1198200200.00051,1198200200.00051.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,petty tyrants over human freedom slaveholders,NA,NA,NA,NA,NA,NA,NA,NA
926,1198200200.00051,1198200200.00051.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,moral_essay,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,1198200200.00051,1198200200.00051.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,1198200200.00052,1198200200.00052.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,highlights slaves secret suffering; their remembrance of families and country; and the impossibility of their happiness under owners power,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
929,1198200200.00052,1198200200.00052.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,stresses that happiness must be judged by those who experience it; not by masters who benefit from oppression,NA,NA,NA,NA,NA,NA,self_determination_of_happiness,NA,NA,NA,NA
930,1198200200.00052,1198200200.00052.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,notes widespread African belief in return to homeland after death; suicides reveal depth of colonial misery,NA,NA,NA,NA,NA,NA,african_afterlife_belief_and_suicide,NA,NA,NA,NA
931,1198200200.00052,1198200200.00052.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,describes joyful slave funerals as celebrations of escape from slavery,not signs of colonial happiness,NA,NA,NA,NA,NA,slave_funeral_rituals,NA,NA,NA,NA
932,1198200200.00052,1198200200.00052.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,cites demographic collapse in Saint-Domingue as evidence of murderous slave system,NA,NA,NA,NA,NA,NA,demographic_evidence_of_slavery_mortality,NA,NA,NA,NA
933,1198200200.00052,1198200200.00052.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,widespread_slave_suicide_in_colonies,NA,NA,NA,NA,NA
934,1198200200.00052,1198200200.00052.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,negro_funerals_with_celebration_in_west_indies,NA,NA,NA,NA,NA
935,1198200200.00052,1198200200.00052.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,importation_and_low_survival_of_slaves_in_french_saint_domingue,NA,NA,NA,NA,NA
936,1198200200.00052,1198200200.00052.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,enslaved_africans_in_west_indies,NA,NA,NA,NA,NA,NA,NA,NA
937,1198200200.00052,1198200200.00052.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,moral_essay,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,1198200200.00052,1198200200.00052.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
